ENTREZG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
81516	-0.151595941007874	-1.11079758139496	1.73427473475794	-2.97356736072096	0.015352659603268	0.0594967194132028	-3.92223056031706
245961	0.183004223727339	1.13524542575915	2.12251953883974	2.97027564227411	0.0154355758812308	0.0596871664051803	-3.92770489895261
29458	-0.124164096080929	-1.08987607064951	1.58879945001554	-2.9702490558181	0.0154362474419152	0.0596871664051803	-3.9277491137026
292668	0.153031461623081	1.11190340512551	1.67712647751776	2.96997218751694	0.0154432427773644	0.0596871664051803	-3.92820956080548
78959	-0.21000263874471	-1.15669029953439	9.7193677271752	-2.96696755210557	0.0155193669134496	0.0599277787605145	-3.9332064057263
60416	-0.294291019016107	-1.22628219953767	6.69909850341072	-2.96622284216127	0.0155382939440139	0.0599472929750752	-3.93444488388446
29139	-0.312903607786652	-1.24220528231927	2.56630063230773	-2.96383755013006	0.0155990761967549	0.0601281072668847	-3.93841168274903
84484	-0.189200362370659	-1.1401316038739	2.69941045016996	-2.96104431360608	0.0156705634396645	0.0603498258670145	-3.9430568549061
303073	-0.238933700372482	-1.1801201091985	6.01158752936682	-2.95741906389589	0.0157638450309328	0.0606550083514342	-3.94908558645763
83790	0.133322918420324	1.09681706166955	2.13785854728164	2.95461248815874	0.0158364516534439	0.060880166899049	-3.95375280552462
362650	0.460635669054843	1.37614803220735	2.89250842357361	2.95355472608535	0.0158639049200792	0.0609314961419219	-3.95551180292911
64517	0.252444984971899	1.19122421399734	4.29845540984401	2.95092502257418	0.0159323678707363	0.0611401079657653	-3.95988480587398
84599	-0.187686291022439	-1.13893569272154	6.37046009327468	-2.94924990674892	0.015976136272745	0.061181932220002	-3.96267036702088
317260	-0.186008458804999	-1.13761189789543	3.68174081933421	-2.9490008996264	0.0159826529764495	0.061181932220002	-3.96308444034881
24839	0.134728552133071	1.09788622341042	2.27670024856935	2.94846669030884	0.0159966428185062	0.061181932220002	-3.96397277369615
81518	-0.15219552856022	-1.11125932750423	1.98156228321447	-2.94834224483023	0.0159999035891234	0.061181932220002	-3.96417971291229
361802	-0.260275114500218	-1.19770707940335	6.80173425603576	-2.94721120378319	0.0160295707934615	0.0612411807237374	-3.96606050350235
AFFX-BioDn-3_at	-0.184769497151501	-1.13663535576947	9.98893999309094	-2.94304496922112	0.0161393376580334	0.0616060759897192	-3.97298835858073
63938	-0.242382010343472	-1.18294418985109	7.22334166232298	-2.94162218854319	0.0161769993090349	0.0616953345228066	-3.97535419833914
289606	0.240359015413075	1.18128658863949	2.42484285854044	2.94077130707649	0.016199565490986	0.0617269157729721	-3.97676905736205
690813	0.439720306245047	1.35634134950033	8.02700148168176	2.93881905158117	0.0162514629694442	0.0618450594553405	-3.98001526752654
AFFX-BioB-3_at	-0.351423392325095	-1.27581875535118	6.03609908022167	-2.93852868604827	0.0162591963761321	0.0618450594553405	-3.9804980835581
64390	-0.185096899859039	-1.13689333109463	6.25994257531215	-2.93231315116248	0.0164256428147361	0.0624132954599222	-3.99083295075664
79240	0.425257365318156	1.34281202839823	4.80523788927899	2.93187375636125	0.016437475175513	0.0624132954599222	-3.99156353523751
367264	-0.359738652010034	-1.28319342265327	2.76017049277129	-2.92845223558095	0.0165299112746973	0.0627091717453619	-3.99725243220534
288599	-0.109265890325139	-1.07867921517329	7.99381259338765	-2.92748236030528	0.0165562100901225	0.0627538454380873	-3.99886499648032
50585	0.244033211299247	1.18429887447705	2.60716695210634	2.92487239885173	0.0166271936338874	0.0629676631831968	-4.00320438673546
312670	0.15832807136362	1.11599307223954	2.5072323445359	2.9216466104181	0.0167153560909262	0.0632461065401858	-4.00856753128841
81524	0.255408347795037	1.19367355869995	2.91857751859788	2.91998304313331	0.0167610088800584	0.0633633590295123	-4.01133329108547
29412	0.24338326338793	1.18376545667348	2.90877636702648	2.91907396776881	0.0167860102065434	0.063402403935729	-4.01284465423516
65046	0.36337140227389	1.28642861440771	6.57837829966896	2.91747430967566	0.0168300964871027	0.0635134034242541	-4.01550409912404
25592	-0.324672456781407	-1.25238007141042	4.77363809732406	-2.91574922510692	0.01687777214643	0.0636377429709634	-4.01837202100309
114711	-0.278718830981425	-1.21311711097988	6.31995689764922	-2.91507373701126	0.0168964780002853	0.0636527301126703	-4.01949499463521
114017	0.322546059998409	1.25053554065677	5.17747089819519	2.9119691104452	0.0169827252689864	0.0639219127938069	-4.02465622286533
29705	0.320883611278663	1.24909535142801	2.2814087716102	2.90999491822973	0.0170378026634769	0.0640734075795331	-4.02793809684027
25429	-0.347201700062944	-1.27209084257206	2.54558735118681	-2.90781461275654	0.0170988424745435	0.064247042028263	-4.03156253216905
29479	0.285513044086118	1.21884362576688	3.16210259358493	2.90403419995004	0.0172052089090142	0.0645905366601656	-4.03784670683126
64639	-0.27213982037707	-1.20759762146738	5.81368146990787	-2.90188117281167	0.0172660887400555	0.0647628206994615	-4.04142556238101
54321	-0.17734275138292	-1.13079918726778	6.60373686838072	-2.89823986988459	0.017369552800679	0.0650393093368102	-4.04747809248029
305472	-0.279497848573911	-1.21377233938136	3.81935823722117	-2.89822748431167	0.0173699058029805	0.0650393093368102	-4.04749867918818
29242	0.190077075998216	1.14082466281035	2.21477543612371	2.89552913312114	0.017446986663653	0.065271367423069	-4.05198367648003
29528	0.193664607278242	1.14366506702232	8.42732592660589	2.8922095871783	0.0175422918306813	0.0655711444639912	-4.05750097305746
100361724	-0.187782275129271	-1.13901146990158	1.34769258483527	-2.8910848444008	0.017574703946896	0.0656355192346912	-4.05937031480793
25305	0.163413528775983	1.11993385635414	2.06867185583229	2.88976443354208	0.0176128327214619	0.0657211141532268	-4.06156482582452
64360	0.289477659867997	1.22219769040341	6.59995819781287	2.88898759939906	0.017635304372668	0.0657481882608271	-4.06285589965115
689938	0.248117224053377	1.18765616339929	7.26589527593627	2.88437595728822	0.0177693101690869	0.0661906803798486	-4.07052002965639
81506	0.332311907778751	1.25902934370529	6.35710224319687	2.88285575122099	0.0178137119195519	0.0662989226566614	-4.07304636906671
56769	0.199562425050276	1.14835000320277	4.90224718833052	2.88056076172082	0.017880957893416	0.0664919268996991	-4.07686017355224
171079	-0.178083400797246	-1.13137986492515	3.36128012425442	-2.87783311460713	0.0179612182030675	0.066732952584226	-4.08139280540832
361585	-0.14980949890168	-1.10942296830771	1.26649599901012	-2.87630793471481	0.0180062563321428	0.066765436034357	-4.08392717523163
64862	-0.128132397562819	-1.09287802900577	7.74545311885131	-2.87609852452461	0.0180124491438089	0.066765436034357	-4.08427514475997
293719	-0.3871932416225	-1.30784651615735	7.56436872129393	-2.87560498483567	0.0180270530094567	0.066765436034357	-4.08509523800931
81678	-0.222455251658301	-1.16671747687692	2.37555743012243	-2.87544577251685	0.0180317666864371	0.066765436034357	-4.08535979285931
24891	0.727466404334738	1.65572882099636	4.3719815898801	2.86815613127306	0.0182489373366262	0.0675116936914058	-4.09747192985926
24245	-0.143966781782216	-1.10493904315958	1.72300998110627	-2.86708675476186	0.0182810194506131	0.0675725278409745	-4.09924864241673
685448	-0.132422561495822	-1.09613277377453	1.66988944503336	-2.86604817287387	0.0183122327483337	0.0675726254553108	-4.10097416246119
29169	-0.117787421122925	-1.08506947679717	1.61919892607243	-2.86604519768031	0.0183123222421127	0.0675726254553108	-4.10097910546424
245980	-0.101109519042446	-1.07259803766439	2.29174766010534	-2.8611663408026	0.0184596797056729	0.0680236320266707	-4.10908454434206
81785	0.178408580325098	1.13163490360276	7.25738296270989	2.86095694607609	0.0184660310963399	0.0680236320266707	-4.1094324055749
25040	0.283469036880138	1.2171179934852	3.19460722357113	2.8584338442725	0.018542737522044	0.068248014337949	-4.11362386354939
298696	0.281663879582418	1.21559603950583	4.20063923641737	2.85786002499094	0.018560227845976	0.0682542506574148	-4.11457708565791
363275	0.267269762910038	1.20352804713493	7.47756975777484	2.85662664839254	0.0185978787634223	0.0683345528373707	-4.11662592527483
494125	-0.23575691672868	-1.17752436887318	4.38924869474896	-2.85469582489319	0.0186569767926358	0.0684252538974366	-4.11983325031668
24424	-0.194712543151371	-1.14449609714096	2.10790996572817	-2.85350783797786	0.0186934333686918	0.0684252538974366	-4.12180658268224
25581	0.120167672221518	1.08686117185167	7.0925642384613	2.85338880020324	0.018697090361766	0.0684252538974366	-4.12200431078016
84382	-0.368618422658967	-1.29111581887357	5.58478289089626	-2.85337243717539	0.0186975931119449	0.0684252538974366	-4.1220314906104
294964	0.174509371503797	1.12858053439812	6.29823242600757	2.85323743782004	0.0187017414609749	0.0684252538974366	-4.12225573117833
25370	-0.190869169380466	-1.14145119007457	2.89333136642304	-2.85250275453355	0.0187243337358044	0.0684499543759822	-4.1234760668543
25458	-0.184819325393023	-1.13667461390615	3.43402521642535	-2.84998685810511	0.0188019110260079	0.0686754501634658	-4.12765494117757
29185	-0.176048751439506	-1.12978539154586	9.15480202323635	-2.8484999071603	0.0188479148009596	0.0687853377153265	-4.13012465994579
100361890	0.344592868152462	1.2697925935915	3.91794235730328	2.84753851367019	0.0188777197222273	0.0688359720841723	-4.13172142980259
406162	-0.121776907593515	-1.08807417336177	2.06388954821233	-2.84584533597009	0.0189303280405589	0.0689696015710412	-4.13453354465203
362440	0.67208242025534	1.59337121826109	7.62930120342535	2.84345107338421	0.0190049745665522	0.0691832309200272	-4.1385099048811
29363	-0.518806758651257	-1.43276972561433	2.62974152114474	-2.84036590628877	0.0191016037682338	0.0694764561300826	-4.1436334438532
60353	-0.257544056304692	-1.19544193427915	1.82491091808489	-2.83962324924014	0.0191249388241138	0.0695028264583646	-4.144866729431
309288	0.189017211551236	1.13998687281329	2.4499392803884	2.83548967420851	0.0192553513937058	0.069917960816977	-4.15173077894093
81762	-0.460372170403413	-1.37589671087612	3.57762887867915	-2.83495561565785	0.0192722666279443	0.0699206247685536	-4.15261757414862
29516	-0.336201569250216	-1.26242840269877	3.24450865592667	-2.82824799504776	0.0194860094464149	0.070636784243254	-4.16375464421286
83588	0.246215615389784	1.18609175137234	2.69281117796879	2.82376576827526	0.0196301816827784	0.0710997611494428	-4.1711958885985
365548	-0.280551721806988	-1.21465931096174	7.91331371602757	-2.82263965519773	0.0196665737352966	0.071154235357032	-4.17306531191545
29560	-0.436594678303478	-1.35340598948163	5.46102208493022	-2.82228170495676	0.0196781558092232	0.071154235357032	-4.17365952378505
